date,hour,weekday,month,load,Temp
1/1/2004,1,4,1,75243.0,41.0
1/1/2004,2,4,1,67368.0,39.0
1/1/2004,3,4,1,64050.0,36.0
1/1/2004,4,4,1,63861.0,35.0
1/1/2004,5,4,1,75852.0,33.0
1/1/2004,6,4,1,79989.0,36.0
1/1/2004,7,4,1,80073.0,32.0
1/1/2004,8,4,1,75852.0,31.0
1/1/2004,9,4,1,69552.0,31.0
1/1/2004,10,4,1,69888.0,35.0
1/1/2004,11,4,1,66549.0,40.0
1/1/2004,12,4,1,65625.0,47.0
1/1/2004,13,4,1,65604.0,52.0
1/1/2004,14,4,1,65877.0,55.0
1/1/2004,15,4,1,65667.0,56.0
1/1/2004,16,4,1,65625.0,56.0
1/1/2004,17,4,1,64932.0,55.0
1/1/2004,18,4,1,66129.0,48.0
1/1/2004,19,4,1,65121.0,44.0
1/1/2004,20,4,1,64911.0,38.0
1/1/2004,21,4,1,64911.0,37.0
1/1/2004,22,4,1,65352.0,37.0
1/1/2004,23,4,1,73605.0,37.0
1/1/2004,24,4,1,76482.0,38.0
2/1/2004,1,5,1,76545.0,40.0
2/1/2004,2,5,1,80850.0,41.0
2/1/2004,3,5,1,80850.0,42.0
2/1/2004,4,5,1,81165.0,44.0
2/1/2004,5,5,1,80619.0,44.0
2/1/2004,6,5,1,79842.0,44.0
2/1/2004,7,5,1,66864.0,44.0
2/1/2004,8,5,1,68229.0,41.0
2/1/2004,9,5,1,66801.0,43.0
2/1/2004,10,5,1,67095.0,43.0
2/1/2004,11,5,1,66549.0,45.0
2/1/2004,12,5,1,65730.0,45.0
2/1/2004,13,5,1,63777.0,48.0
2/1/2004,14,5,1,61530.0,52.0
2/1/2004,15,5,1,61614.0,54.0
2/1/2004,16,5,1,61782.0,55.0
2/1/2004,17,5,1,62811.0,56.0
2/1/2004,18,5,1,63714.0,53.0
2/1/2004,19,5,1,67515.0,47.0
2/1/2004,20,5,1,76419.0,49.0
2/1/2004,21,5,1,79653.0,45.0
2/1/2004,22,5,1,79296.0,44.0
2/1/2004,23,5,1,78603.0,45.0
2/1/2004,24,5,1,67431.0,44.0
3/1/2004,1,6,1,78519.0,45.0
3/1/2004,2,6,1,78561.0,45.0
3/1/2004,3,6,1,78540.0,45.0
3/1/2004,4,6,1,78099.0,45.0
3/1/2004,5,6,1,77679.0,45.0
3/1/2004,6,6,1,77868.0,45.0
3/1/2004,7,6,1,77952.0,45.0
3/1/2004,8,6,1,77028.0,45.0
3/1/2004,9,6,1,67893.0,46.0
3/1/2004,10,6,1,63357.0,49.0
3/1/2004,11,6,1,64218.0,56.0
3/1/2004,12,6,1,64239.0,62.0
3/1/2004,13,6,1,63840.0,66.0
3/1/2004,14,6,1,63336.0,69.0
3/1/2004,15,6,1,62748.0,71.0
3/1/2004,16,6,1,62496.0,72.0
3/1/2004,17,6,1,61992.0,71.0
3/1/2004,18,6,1,61677.0,69.0
