date,hour,weekday,month,load,Temp
1/1/2004,1,4,1,3124.0,43.0
1/1/2004,2,4,1,2956.0,44.0
1/1/2004,3,4,1,2953.0,42.0
1/1/2004,4,4,1,2914.0,34.0
1/1/2004,5,4,1,3221.0,30.0
1/1/2004,6,4,1,3361.0,35.0
1/1/2004,7,4,1,3506.0,34.0
1/1/2004,8,4,1,3904.0,33.0
1/1/2004,9,4,1,4154.0,34.0
1/1/2004,10,4,1,4210.0,41.0
1/1/2004,11,4,1,4225.0,48.0
1/1/2004,12,4,1,4203.0,54.0
1/1/2004,13,4,1,4080.0,58.0
1/1/2004,14,4,1,3950.0,60.0
1/1/2004,15,4,1,3774.0,61.0
1/1/2004,16,4,1,3753.0,62.0
1/1/2004,17,4,1,3903.0,60.0
1/1/2004,18,4,1,4348.0,53.0
1/1/2004,19,4,1,4608.0,43.0
1/1/2004,20,4,1,4532.0,37.0
1/1/2004,21,4,1,4272.0,36.0
1/1/2004,22,4,1,3904.0,36.0
1/1/2004,23,4,1,3527.0,43.0
1/1/2004,24,4,1,3188.0,44.0
2/1/2004,1,5,1,3003.0,45.0
2/1/2004,2,5,1,2847.0,46.0
2/1/2004,3,5,1,2852.0,46.0
2/1/2004,4,5,1,2903.0,46.0
2/1/2004,5,5,1,3036.0,46.0
2/1/2004,6,5,1,3252.0,45.0
2/1/2004,7,5,1,3527.0,46.0
2/1/2004,8,5,1,3774.0,48.0
2/1/2004,9,5,1,3750.0,47.0
2/1/2004,10,5,1,3910.0,46.0
2/1/2004,11,5,1,3950.0,47.0
2/1/2004,12,5,1,3926.0,53.0
2/1/2004,13,5,1,3876.0,51.0
2/1/2004,14,5,1,3617.0,52.0
2/1/2004,15,5,1,3407.0,54.0
2/1/2004,16,5,1,3446.0,57.0
2/1/2004,17,5,1,3562.0,58.0
2/1/2004,18,5,1,4007.0,52.0
2/1/2004,19,5,1,4130.0,47.0
2/1/2004,20,5,1,4026.0,44.0
2/1/2004,21,5,1,3898.0,42.0
2/1/2004,22,5,1,3687.0,43.0
2/1/2004,23,5,1,3374.0,43.0
2/1/2004,24,5,1,3115.0,47.0
3/1/2004,1,6,1,2842.0,47.0
3/1/2004,2,6,1,2608.0,47.0
3/1/2004,3,6,1,2549.0,42.0
3/1/2004,4,6,1,2544.0,41.0
3/1/2004,5,6,1,2717.0,42.0
3/1/2004,6,6,1,2727.0,41.0
3/1/2004,7,6,1,2937.0,41.0
3/1/2004,8,6,1,3199.0,47.0
3/1/2004,9,6,1,3499.0,48.0
3/1/2004,10,6,1,3734.0,53.0
3/1/2004,11,6,1,3746.0,58.0
3/1/2004,12,6,1,3628.0,63.0
3/1/2004,13,6,1,3663.0,69.0
3/1/2004,14,6,1,3587.0,72.0
3/1/2004,15,6,1,3333.0,73.0
3/1/2004,16,6,1,3368.0,73.0
3/1/2004,17,6,1,3517.0,72.0
3/1/2004,18,6,1,3723.0,68.0
3/1/2004,19,6,1,3772.0,64.0
3/1/2004,20,6,1,3657.0,63.0
3/1/2004,21,6,1,3489.0,61.0
3/1/2004,22,6,1,3247.0,61.0
3/1/2004,23,6,1,3011.0,61.0
3/1/2004,24,6,1,2724.0,61.0
4/1/2004,1,7,1,2438.0,61.0
4/1/2004,2,7,1,2235.0,61.0
4/1/2004,3,7,1,2272.0,60.0
4/1/2004,4,7,1,2232.0,60.0
4/1/2004,5,7,1,2345.0,60.0
4/1/2004,6,7,1,2435.0,60.0
4/1/2004,7,7,1,2591.0,60.0
4/1/2004,8,7,1,2934.0,60.0
4/1/2004,9,7,1,3410.0,60.0
4/1/2004,10,7,1,3607.0,63.0
4/1/2004,11,7,1,3425.0,65.0
4/1/2004,12,7,1,3564.0,69.0
4/1/2004,13,7,1,3532.0,71.0
4/1/2004,14,7,1,3550.0,73.0
4/1/2004,15,7,1,3488.0,73.0
4/1/2004,16,7,1,3420.0,73.0
4/1/2004,17,7,1,3543.0,72.0
4/1/2004,18,7,1,3902.0,70.0
4/1/2004,19,7,1,4030.0,66.0
4/1/2004,20,7,1,4081.0,66.0
4/1/2004,21,7,1,3959.0,64.0
4/1/2004,22,7,1,3638.0,63.0
4/1/2004,23,7,1,3198.0,63.0
4/1/2004,24,7,1,2801.0,63.0
5/1/2004,1,1,1,2638.0,64.0
5/1/2004,2,1,1,2512.0,62.0
5/1/2004,3,1,1,2587.0,62.0
5/1/2004,4,1,1,2643.0,62.0
5/1/2004,5,1,1,2877.0,63.0
5/1/2004,6,1,1,3153.0,63.0
5/1/2004,7,1,1,3694.0,63.0
5/1/2004,8,1,1,3760.0,64.0
5/1/2004,9,1,1,3577.0,64.0
5/1/2004,10,1,1,3521.0,65.0
5/1/2004,11,1,1,3526.0,65.0
5/1/2004,12,1,1,3480.0,67.0
5/1/2004,13,1,1,3447.0,67.0
5/1/2004,14,1,1,3328.0,66.0
5/1/2004,15,1,1,3299.0,66.0
5/1/2004,16,1,1,3398.0,66.0
5/1/2004,17,1,1,3738.0,66.0
5/1/2004,18,1,1,4238.0,62.0
5/1/2004,19,1,1,4538.0,61.0
5/1/2004,20,1,1,4625.0,61.0
5/1/2004,21,1,1,4546.0,59.0
5/1/2004,22,1,1,4275.0,58.0
5/1/2004,23,1,1,3805.0,53.0
5/1/2004,24,1,1,3428.0,51.0
6/1/2004,1,2,1,3286.0,50.0
6/1/2004,2,2,1,3205.0,48.0
6/1/2004,3,2,1,3229.0,46.0
6/1/2004,4,2,1,3341.0,45.0
6/1/2004,5,2,1,3614.0,43.0
6/1/2004,6,2,1,3950.0,40.0
6/1/2004,7,2,1,4442.0,37.0
6/1/2004,8,2,1,4573.0,33.0
6/1/2004,9,2,1,4268.0,32.0
6/1/2004,10,2,1,4157.0,39.0
6/1/2004,11,2,1,4138.0,43.0
6/1/2004,12,2,1,4113.0,45.0
6/1/2004,13,2,1,4304.0,46.0
6/1/2004,14,2,1,4204.0,46.0
6/1/2004,15,2,1,4168.0,46.0
6/1/2004,16,2,1,4292.0,47.0
6/1/2004,17,2,1,4719.0,45.0
6/1/2004,18,2,1,5265.0,43.0
6/1/2004,19,2,1,5549.0,40.0
6/1/2004,20,2,1,5546.0,38.0
6/1/2004,21,2,1,5488.0,35.0
6/1/2004,22,2,1,5211.0,33.0
6/1/2004,23,2,1,5096.0,31.0
6/1/2004,24,2,1,4798.0,29.0
7/1/2004,1,3,1,4555.0,28.0
7/1/2004,2,3,1,4532.0,26.0
7/1/2004,3,3,1,4622.0,26.0
7/1/2004,4,3,1,4680.0,22.0
7/1/2004,5,3,1,4959.0,22.0
7/1/2004,6,3,1,5287.0,21.0
7/1/2004,7,3,1,5664.0,21.0
7/1/2004,8,3,1,5818.0,19.0
7/1/2004,9,3,1,5644.0,21.0
7/1/2004,10,3,1,5330.0,24.0
7/1/2004,11,3,1,5140.0,27.0
7/1/2004,12,3,1,4971.0,29.0
7/1/2004,13,3,1,4880.0,30.0
7/1/2004,14,3,1,4719.0,33.0
7/1/2004,15,3,1,4685.0,33.0
7/1/2004,16,3,1,4827.0,34.0
7/1/2004,17,3,1,5092.0,33.0
7/1/2004,18,3,1,5641.0,30.0
7/1/2004,19,3,1,5855.0,29.0
7/1/2004,20,3,1,5845.0,28.0
7/1/2004,21,3,1,5761.0,27.0
7/1/2004,22,3,1,5550.0,26.0
7/1/2004,23,3,1,5118.0,24.0
7/1/2004,24,3,1,4751.0,22.0
8/1/2004,1,4,1,4575.0,21.0
8/1/2004,2,4,1,4484.0,25.0
8/1/2004,3,4,1,4502.0,26.0
8/1/2004,4,4,1,4629.0,25.0
8/1/2004,5,4,1,4820.0,25.0
8/1/2004,6,4,1,5096.0,25.0
8/1/2004,7,4,1,5559.0,25.0
8/1/2004,8,4,1,5744.0,19.0
8/1/2004,9,4,1,5256.0,20.0
8/1/2004,10,4,1,5064.0,29.0
8/1/2004,11,4,1,4792.0,33.0
8/1/2004,12,4,1,4703.0,35.0
8/1/2004,13,4,1,4618.0,36.0
8/1/2004,14,4,1,4464.0,37.0
8/1/2004,15,4,1,4484.0,37.0
8/1/2004,16,4,1,4446.0,38.0
8/1/2004,17,4,1,4755.0,39.0
8/1/2004,18,4,1,5204.0,37.0
8/1/2004,19,4,1,5344.0,35.0
8/1/2004,20,4,1,5356.0,31.0
8/1/2004,21,4,1,5169.0,31.0
8/1/2004,22,4,1,4753.0,30.0
8/1/2004,23,4,1,4314.0,30.0
8/1/2004,24,4,1,3877.0,30.0
9/1/2004,1,5,1,3695.0,30.0
9/1/2004,2,5,1,3648.0,30.0
9/1/2004,3,5,1,3716.0,30.0
9/1/2004,4,5,1,3774.0,30.0
9/1/2004,5,5,1,4008.0,30.0
9/1/2004,6,5,1,4329.0,30.0
9/1/2004,7,5,1,4654.0,30.0
9/1/2004,8,5,1,4763.0,30.0
9/1/2004,9,5,1,4797.0,30.0
9/1/2004,10,5,1,4724.0,30.0
9/1/2004,11,5,1,4728.0,31.0
9/1/2004,12,5,1,4708.0,33.0
9/1/2004,13,5,1,4582.0,33.0
9/1/2004,14,5,1,4472.0,33.0
9/1/2004,15,5,1,4392.0,34.0
9/1/2004,16,5,1,4439.0,32.0
9/1/2004,17,5,1,4659.0,32.0
9/1/2004,18,5,1,5217.0,32.0
9/1/2004,19,5,1,5469.0,30.0
9/1/2004,20,5,1,5478.0,30.0
9/1/2004,21,5,1,5350.0,30.0
9/1/2004,22,5,1,5085.0,28.0
9/1/2004,23,5,1,4841.0,28.0
9/1/2004,24,5,1,4671.0,28.0
10/1/2004,1,6,1,4530.0,27.0
10/1/2004,2,6,1,4506.0,25.0
10/1/2004,3,6,1,4572.0,23.0
10/1/2004,4,6,1,4662.0,21.0
10/1/2004,5,6,1,4879.0,19.0
10/1/2004,6,6,1,4984.0,19.0
10/1/2004,7,6,1,5161.0,19.0
10/1/2004,8,6,1,5523.0,18.0
10/1/2004,9,6,1,5769.0,18.0
10/1/2004,10,6,1,5913.0,18.0
10/1/2004,11,6,1,5812.0,18.0
10/1/2004,12,6,1,5554.0,21.0
10/1/2004,13,6,1,5441.0,22.0
10/1/2004,14,6,1,5173.0,24.0
10/1/2004,15,6,1,4996.0,24.0
10/1/2004,16,6,1,5090.0,25.0
10/1/2004,17,6,1,5424.0,24.0
10/1/2004,18,6,1,5756.0,22.0
10/1/2004,19,6,1,5888.0,19.0
10/1/2004,20,6,1,5877.0,18.0
10/1/2004,21,6,1,5798.0,18.0
10/1/2004,22,6,1,5683.0,16.0
10/1/2004,23,6,1,5540.0,16.0
10/1/2004,24,6,1,5199.0,13.0
11/1/2004,1,7,1,4996.0,12.0
11/1/2004,2,7,1,4906.0,11.0
11/1/2004,3,7,1,4982.0,10.0
11/1/2004,4,7,1,5069.0,9.0
11/1/2004,5,7,1,5190.0,9.0
11/1/2004,6,7,1,5358.0,9.0
11/1/2004,7,7,1,5533.0,9.0
11/1/2004,8,7,1,5821.0,9.0
11/1/2004,9,7,1,6128.0,9.0
11/1/2004,10,7,1,6000.0,17.0
11/1/2004,11,7,1,5684.0,22.0
11/1/2004,12,7,1,5322.0,26.0
11/1/2004,13,7,1,5002.0,27.0
11/1/2004,14,7,1,4753.0,29.0
11/1/2004,15,7,1,4618.0,29.0
11/1/2004,16,7,1,4602.0,31.0
11/1/2004,17,7,1,4709.0,31.0
11/1/2004,18,7,1,4987.0,29.0
11/1/2004,19,7,1,5208.0,27.0
11/1/2004,20,7,1,5125.0,27.0
11/1/2004,21,7,1,4940.0,27.0
11/1/2004,22,7,1,4759.0,27.0
11/1/2004,23,7,1,4353.0,27.0
11/1/2004,24,7,1,3970.0,28.0
12/1/2004,1,1,1,3733.0,28.0
12/1/2004,2,1,1,3584.0,28.0
12/1/2004,3,1,1,3490.0,30.0
12/1/2004,4,1,1,3578.0,31.0
12/1/2004,5,1,1,3708.0,30.0
12/1/2004,6,1,1,3980.0,31.0
12/1/2004,7,1,1,4489.0,32.0
12/1/2004,8,1,1,4533.0,33.0
12/1/2004,9,1,1,4132.0,33.0
12/1/2004,10,1,1,3922.0,38.0
12/1/2004,11,1,1,3766.0,43.0
12/1/2004,12,1,1,3675.0,50.0
12/1/2004,13,1,1,3835.0,50.0
12/1/2004,14,1,1,3836.0,54.0
12/1/2004,15,1,1,3745.0,55.0
12/1/2004,16,1,1,3907.0,57.0
12/1/2004,17,1,1,4229.0,57.0
12/1/2004,18,1,1,4562.0,54.0
12/1/2004,19,1,1,4770.0,49.0
12/1/2004,20,1,1,4831.0,46.0
12/1/2004,21,1,1,4616.0,38.0
12/1/2004,22,1,1,4332.0,35.0
12/1/2004,23,1,1,3925.0,35.0
12/1/2004,24,1,1,3477.0,32.0
13/1/2004,1,2,1,3271.0,30.0
13/1/2004,2,2,1,3286.0,27.0
13/1/2004,3,2,1,3374.0,27.0
13/1/2004,4,2,1,3426.0,26.0
13/1/2004,5,2,1,3659.0,27.0
13/1/2004,6,2,1,4104.0,30.0
13/1/2004,7,2,1,4608.0,27.0
13/1/2004,8,2,1,4663.0,30.0
13/1/2004,9,2,1,4209.0,34.0
13/1/2004,10,2,1,3900.0,41.0
13/1/2004,11,2,1,3809.0,46.0
13/1/2004,12,2,1,3912.0,53.0
13/1/2004,13,2,1,3747.0,54.0
13/1/2004,14,2,1,3415.0,57.0
13/1/2004,15,2,1,3767.0,57.0
13/1/2004,16,2,1,3909.0,58.0
13/1/2004,17,2,1,4298.0,58.0
13/1/2004,18,2,1,4874.0,56.0
13/1/2004,19,2,1,5033.0,52.0
13/1/2004,20,2,1,5171.0,51.0
13/1/2004,21,2,1,4967.0,48.0
13/1/2004,22,2,1,4673.0,43.0
13/1/2004,23,2,1,4312.0,39.0
13/1/2004,24,2,1,3997.0,31.0
14/1/2004,1,3,1,3775.0,31.0
14/1/2004,2,3,1,3790.0,32.0
14/1/2004,3,3,1,3822.0,31.0
14/1/2004,4,3,1,3884.0,26.0
14/1/2004,5,3,1,4111.0,23.0
14/1/2004,6,3,1,4523.0,22.0
14/1/2004,7,3,1,5052.0,21.0
14/1/2004,8,3,1,5110.0,20.0
14/1/2004,9,3,1,4722.0,21.0
14/1/2004,10,3,1,4436.0,32.0
14/1/2004,11,3,1,4204.0,36.0
14/1/2004,12,3,1,3975.0,37.0
14/1/2004,13,3,1,3832.0,39.0
14/1/2004,14,3,1,3706.0,41.0
14/1/2004,15,3,1,3782.0,42.0
14/1/2004,16,3,1,3853.0,44.0
14/1/2004,17,3,1,4240.0,43.0
14/1/2004,18,3,1,4790.0,41.0
14/1/2004,19,3,1,5054.0,38.0
14/1/2004,20,3,1,4990.0,34.0
14/1/2004,21,3,1,4807.0,31.0
14/1/2004,22,3,1,4508.0,35.0
14/1/2004,23,3,1,4126.0,35.0
14/1/2004,24,3,1,3710.0,34.0
15/1/2004,1,4,1,3577.0,35.0
15/1/2004,2,4,1,3463.0,37.0
15/1/2004,3,4,1,3496.0,37.0
15/1/2004,4,4,1,3593.0,39.0
15/1/2004,5,4,1,3832.0,37.0
15/1/2004,6,4,1,4176.0,43.0
15/1/2004,7,4,1,4640.0,41.0
15/1/2004,8,4,1,4935.0,39.0
15/1/2004,9,4,1,4604.0,37.0
15/1/2004,10,4,1,4580.0,39.0
15/1/2004,11,4,1,4505.0,39.0
15/1/2004,12,4,1,4363.0,38.0
15/1/2004,13,4,1,4262.0,38.0
15/1/2004,14,4,1,4140.0,40.0
15/1/2004,15,4,1,4290.0,39.0
15/1/2004,16,4,1,4431.0,39.0
15/1/2004,17,4,1,4871.0,42.0
15/1/2004,18,4,1,5438.0,41.0
15/1/2004,19,4,1,5828.0,34.0
15/1/2004,20,4,1,5865.0,30.0
15/1/2004,21,4,1,5771.0,27.0
15/1/2004,22,4,1,5496.0,26.0
15/1/2004,23,4,1,5120.0,29.0
15/1/2004,24,4,1,4823.0,23.0
16/1/2004,1,5,1,4656.0,26.0
16/1/2004,2,5,1,4600.0,27.0
16/1/2004,3,5,1,4486.0,26.0
16/1/2004,4,5,1,4606.0,22.0
16/1/2004,5,5,1,4865.0,21.0
16/1/2004,6,5,1,5351.0,19.0
16/1/2004,7,5,1,5850.0,19.0
16/1/2004,8,5,1,5977.0,18.0
16/1/2004,9,5,1,5650.0,19.0
16/1/2004,10,5,1,5408.0,24.0
16/1/2004,11,5,1,5206.0,27.0
16/1/2004,12,5,1,4995.0,32.0
16/1/2004,13,5,1,4780.0,35.0
16/1/2004,14,5,1,4585.0,35.0
16/1/2004,15,5,1,4506.0,36.0
16/1/2004,16,5,1,4522.0,38.0
16/1/2004,17,5,1,4857.0,37.0
16/1/2004,18,5,1,5478.0,35.0
16/1/2004,19,5,1,5633.0,32.0
16/1/2004,20,5,1,5623.0,25.0
16/1/2004,21,5,1,5522.0,22.0
16/1/2004,22,5,1,5351.0,20.0
16/1/2004,23,5,1,5143.0,20.0
16/1/2004,24,5,1,4897.0,19.0
17/1/2004,1,6,1,4681.0,20.0
17/1/2004,2,6,1,4603.0,22.0
17/1/2004,3,6,1,4660.0,22.0
17/1/2004,4,6,1,4688.0,23.0
17/1/2004,5,6,1,4838.0,21.0
17/1/2004,6,6,1,5002.0,18.0
17/1/2004,7,6,1,5212.0,16.0
17/1/2004,8,6,1,5530.0,16.0
17/1/2004,9,6,1,5705.0,19.0
17/1/2004,10,6,1,5707.0,27.0
17/1/2004,11,6,1,5620.0,33.0
17/1/2004,12,6,1,5415.0,38.0
17/1/2004,13,6,1,5193.0,41.0
17/1/2004,14,6,1,5028.0,42.0
17/1/2004,15,6,1,4945.0,43.0
17/1/2004,16,6,1,5046.0,43.0
17/1/2004,17,6,1,5211.0,43.0
17/1/2004,18,6,1,5347.0,41.0
17/1/2004,19,6,1,5487.0,39.0
17/1/2004,20,6,1,5408.0,39.0
17/1/2004,21,6,1,5087.0,39.0
17/1/2004,22,6,1,4700.0,39.0
17/1/2004,23,6,1,4436.0,39.0
17/1/2004,24,6,1,4090.0,39.0
18/1/2004,1,7,1,3851.0,36.0
18/1/2004,2,7,1,3727.0,35.0
18/1/2004,3,7,1,3684.0,35.0
18/1/2004,4,7,1,3681.0,36.0
18/1/2004,5,7,1,3753.0,36.0
18/1/2004,6,7,1,3796.0,37.0
18/1/2004,7,7,1,3966.0,37.0
18/1/2004,8,7,1,4236.0,37.0
18/1/2004,9,7,1,4744.0,37.0
18/1/2004,10,7,1,4947.0,37.0
18/1/2004,11,7,1,4856.0,38.0
18/1/2004,12,7,1,4696.0,38.0
18/1/2004,13,7,1,4587.0,40.0
18/1/2004,14,7,1,4513.0,42.0
18/1/2004,15,7,1,4436.0,43.0
18/1/2004,16,7,1,4444.0,51.0
18/1/2004,17,7,1,4649.0,60.0
18/1/2004,18,7,1,4940.0,57.0
18/1/2004,19,7,1,5104.0,53.0
18/1/2004,20,7,1,5126.0,39.0
18/1/2004,21,7,1,4981.0,39.0
18/1/2004,22,7,1,4773.0,37.0
18/1/2004,23,7,1,4473.0,36.0
18/1/2004,24,7,1,4248.0,35.0
19/1/2004,1,1,1,4114.0,33.0
19/1/2004,2,1,1,4162.0,32.0
19/1/2004,3,1,1,4146.0,32.0
19/1/2004,4,1,1,4304.0,30.0
19/1/2004,5,1,1,4550.0,29.0
19/1/2004,6,1,1,4829.0,28.0
19/1/2004,7,1,1,5120.0,27.0
19/1/2004,8,1,1,5329.0,24.0
19/1/2004,9,1,1,5388.0,24.0
19/1/2004,10,1,1,5351.0,32.0
19/1/2004,11,1,1,5280.0,32.0
19/1/2004,12,1,1,5243.0,34.0
19/1/2004,13,1,1,5006.0,35.0
19/1/2004,14,1,1,4832.0,38.0
19/1/2004,15,1,1,4781.0,38.0
19/1/2004,16,1,1,4851.0,39.0
19/1/2004,17,1,1,5213.0,39.0
19/1/2004,18,1,1,5628.0,36.0
19/1/2004,19,1,1,5880.0,30.0
19/1/2004,20,1,1,6010.0,28.0
19/1/2004,21,1,1,5690.0,27.0
19/1/2004,22,1,1,5425.0,28.0
19/1/2004,23,1,1,5092.0,28.0
19/1/2004,24,1,1,4720.0,27.0
20/1/2004,1,2,1,4551.0,27.0
20/1/2004,2,2,1,4540.0,25.0
20/1/2004,3,2,1,4509.0,23.0
20/1/2004,4,2,1,4581.0,22.0
20/1/2004,5,2,1,4831.0,21.0
20/1/2004,6,2,1,5088.0,20.0
20/1/2004,7,2,1,5672.0,19.0
20/1/2004,8,2,1,5789.0,19.0
20/1/2004,9,2,1,5413.0,20.0
20/1/2004,10,2,1,5133.0,26.0
20/1/2004,11,2,1,4909.0,27.0
20/1/2004,12,2,1,4786.0,31.0
20/1/2004,13,2,1,4687.0,33.0
20/1/2004,14,2,1,4554.0,33.0
20/1/2004,15,2,1,4516.0,34.0
20/1/2004,16,2,1,4590.0,34.0
20/1/2004,17,2,1,5082.0,32.0
20/1/2004,18,2,1,5687.0,32.0
20/1/2004,19,2,1,5845.0,28.0
20/1/2004,20,2,1,5995.0,24.0
20/1/2004,21,2,1,5823.0,22.0
20/1/2004,22,2,1,5478.0,24.0
20/1/2004,23,2,1,5084.0,25.0
20/1/2004,24,2,1,4754.0,25.0
21/1/2004,1,3,1,4652.0,23.0
21/1/2004,2,3,1,4608.0,23.0
21/1/2004,3,3,1,4693.0,21.0
21/1/2004,4,3,1,4817.0,17.0
21/1/2004,5,3,1,5097.0,17.0
21/1/2004,6,3,1,5413.0,15.0
21/1/2004,7,3,1,5900.0,14.0
21/1/2004,8,3,1,6027.0,13.0
21/1/2004,9,3,1,5634.0,16.0
21/1/2004,10,3,1,5313.0,23.0
21/1/2004,11,3,1,5090.0,26.0
21/1/2004,12,3,1,5136.0,29.0
21/1/2004,13,3,1,4953.0,31.0
21/1/2004,14,3,1,4793.0,34.0
21/1/2004,15,3,1,4603.0,33.0
21/1/2004,16,3,1,4623.0,34.0
21/1/2004,17,3,1,4855.0,34.0
21/1/2004,18,3,1,5303.0,34.0
21/1/2004,19,3,1,5840.0,28.0
21/1/2004,20,3,1,5863.0,24.0
21/1/2004,21,3,1,5757.0,22.0
21/1/2004,22,3,1,5365.0,20.0
21/1/2004,23,3,1,4934.0,20.0
21/1/2004,24,3,1,4656.0,21.0
22/1/2004,1,4,1,4321.0,21.0
22/1/2004,2,4,1,4187.0,21.0
22/1/2004,3,4,1,4111.0,24.0
22/1/2004,4,4,1,4140.0,27.0
22/1/2004,5,4,1,4296.0,27.0
22/1/2004,6,4,1,4562.0,27.0
22/1/2004,7,4,1,4984.0,28.0
22/1/2004,8,4,1,5031.0,27.0
22/1/2004,9,4,1,4630.0,29.0
22/1/2004,10,4,1,4552.0,35.0
22/1/2004,11,4,1,4511.0,40.0
22/1/2004,12,4,1,4475.0,44.0
22/1/2004,13,4,1,4416.0,51.0
22/1/2004,14,4,1,4300.0,53.0
22/1/2004,15,4,1,4161.0,54.0
22/1/2004,16,4,1,4131.0,54.0
22/1/2004,17,4,1,4653.0,52.0
22/1/2004,18,4,1,5175.0,51.0
22/1/2004,19,4,1,5439.0,50.0
22/1/2004,20,4,1,5543.0,49.0
22/1/2004,21,4,1,5499.0,45.0
22/1/2004,22,4,1,5280.0,42.0
22/1/2004,23,4,1,4955.0,40.0
22/1/2004,24,4,1,4708.0,37.0
23/1/2004,1,5,1,4584.0,29.0
23/1/2004,2,5,1,4625.0,31.0
23/1/2004,3,5,1,4604.0,32.0
23/1/2004,4,5,1,4741.0,30.0
23/1/2004,5,5,1,5097.0,27.0
23/1/2004,6,5,1,5524.0,24.0
23/1/2004,7,5,1,5958.0,25.0
23/1/2004,8,5,1,5948.0,20.0
23/1/2004,9,5,1,5755.0,23.0
23/1/2004,10,5,1,5419.0,25.0
23/1/2004,11,5,1,5186.0,27.0
23/1/2004,12,5,1,4939.0,29.0
23/1/2004,13,5,1,4938.0,33.0
23/1/2004,14,5,1,4685.0,35.0
23/1/2004,15,5,1,4608.0,35.0
23/1/2004,16,5,1,4727.0,36.0
23/1/2004,17,5,1,5091.0,35.0
23/1/2004,18,5,1,5506.0,34.0
23/1/2004,19,5,1,5584.0,28.0
23/1/2004,20,5,1,5591.0,27.0
23/1/2004,21,5,1,5468.0,27.0
23/1/2004,22,5,1,5222.0,30.0
23/1/2004,23,5,1,5032.0,30.0
23/1/2004,24,5,1,4731.0,31.0
24/1/2004,1,6,1,4491.0,32.0
24/1/2004,2,6,1,4313.0,32.0
24/1/2004,3,6,1,4289.0,33.0
24/1/2004,4,6,1,4274.0,32.0
24/1/2004,5,6,1,4391.0,27.0
24/1/2004,6,6,1,4556.0,23.0
24/1/2004,7,6,1,4681.0,22.0
24/1/2004,8,6,1,4974.0,25.0
24/1/2004,9,6,1,5294.0,26.0
24/1/2004,10,6,1,5575.0,34.0
24/1/2004,11,6,1,5531.0,37.0
24/1/2004,12,6,1,5374.0,44.0
24/1/2004,13,6,1,5337.0,47.0
24/1/2004,14,6,1,5245.0,46.0
24/1/2004,15,6,1,4994.0,43.0
24/1/2004,16,6,1,5001.0,38.0
24/1/2004,17,6,1,5160.0,34.0
24/1/2004,18,6,1,5531.0,30.0
24/1/2004,19,6,1,5862.0,28.0
24/1/2004,20,6,1,5922.0,27.0
24/1/2004,21,6,1,5763.0,27.0
24/1/2004,22,6,1,5577.0,25.0
24/1/2004,23,6,1,5328.0,25.0
24/1/2004,24,6,1,5071.0,25.0
25/1/2004,1,7,1,4906.0,25.0
25/1/2004,2,7,1,4923.0,23.0
25/1/2004,3,7,1,4915.0,21.0
25/1/2004,4,7,1,5056.0,21.0
25/1/2004,5,7,1,5193.0,21.0
25/1/2004,6,7,1,5354.0,21.0
25/1/2004,7,7,1,5605.0,19.0
25/1/2004,8,7,1,5902.0,19.0
25/1/2004,9,7,1,6262.0,21.0
25/1/2004,10,7,1,6249.0,21.0
25/1/2004,11,7,1,6151.0,21.0
25/1/2004,12,7,1,5971.0,21.0
25/1/2004,13,7,1,5863.0,23.0
